filename,num_class_files,num_files_total,filename_length,has_dat_file,class_to_total_ratio,entropy_score,discord_webhook,suspicious_urls,legitimate_connections,data_collection_patterns,token_access_patterns,http_operations_count,base64_usage,network_to_game_ratio,avg_class_name_length,avg_method_name_length,short_class_names_ratio,short_method_names_ratio,total_classes,total_methods,has_mod_metadata,minecraft_api_usage,obfuscation_tools,suspicious_file_operations,filename_entropy,uses_reflection,executes_commands,func_111286_b,discòrd,requestv2,label
Rarity Tooltips For SkyBlock v2.4,0,8,64,0,0.0,6.214806111295856,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.195909270873605,0,0,0,0,0,0
dweebscapeSkyblockAppendDisk - FORGE- MCVER 1.20.1 -1.0.0 ,0,38,64,0,0.0,4.732037898047321,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.697908365556119,0,0,0,0,0,0
PortalDupeBegone-1.0.0,0,8,64,0,0.0,5.250160556047748,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.970573095811685,0,0,0,0,0,0
quilted-fabric-api-1.0.0-beta.28+local-0.67.0-biomefix,0,68,64,0,0.0,5.543513572034576,0,0,0,0,0,14,0,7.0,2.9411764705882355,0.0,0.058823529411764705,0.0,17,0,1,2,0,0,4.32907790105808,0,0,0,0,0,0
Bubble-Planet-Collection_v_1.0,0,18,64,0,0.0,5.114137199113596,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.081727678869736,0,0,0,0,0,0
hotbarapi-compatibility-1.1.0,0,36,64,0,0.0,4.939127879642895,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.8404025467025056,0,0,0,0,0,0
CFX-1.9,0,59,64,0,0.0,5.439871273803673,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,2.8073549220576046,0,0,0,0,0,0
create_skyblock_addon-0.7.3-forge-1.20.1,0,45,64,0,0.0,4.932030533008438,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.365311532225102,0,0,0,0,0,0
no-more-leaf-litters-1.21.5,0,16,64,0,0.0,4.16680172035352,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.838039816898155,0,0,0,0,0,0
patches-client-1.1.0+mcb1.0,0,17,64,0,0.0,5.231548943487311,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.9302703722934536,0,0,0,0,0,0
Skyblock Enchantments,0,177,64,0,0.0,3.9146407235469853,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.880179922675738,0,0,0,0,0,0
skyblocker-5.5.0+1.21.5,0,1305,64,0,0.0,5.483410589790385,0,0,1,0,0,4,33,4.0,4.615384615384615,0.0,0.3076923076923077,0.0,13,0,1,1,1,0,3.795088586397732,0,0,0,0,0,0
the_underworld_mod_pre-release_2_neoforge_1.21.4,0,1062,64,0,0.0,5.095340979167925,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.04591452195184,0,0,0,0,0,0
aolu_rpc,0,61,64,0,0.0,5.005557266499674,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0
MCD+Weapons+Tools+1.2,0,928,64,0,0.0,5.568860850400316,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.844232898763192,0,0,0,0,0,0
Teyvat Weapon Collection 1.4.1,0,187,64,0,0.0,5.149196549183676,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.031401845392172,0,0,0,0,0,0
Immersive Skyblock,0,454,64,0,0.0,4.609168588305894,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.836591668108979,0,0,0,0,0,0
Blossom Inmmersive 1.0.1,0,76,64,0,0.0,4.506970095405583,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.7720552088742005,0,0,0,0,0,0
nobaaddons-1.0.0-Beta.5+1.21.5,0,1383,64,0,0.0,5.3536680487185535,0,0,1,1,0,7,0,3.5,0.0,0.0,0.0,0.0,0,0,1,2,1,0,3.802910079649727,0,0,0,0,0,0
Hypixel Skyblock for Lunar Client 0.0.2,0,1,64,0,0.0,4.976769754155811,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.404260475872498,0,0,0,0,0,0
ruru-skyblockpack,0,8118,64,0,0.0,5.449686863618481,0,0,1,2,0,22,0,10.0,7.5,14.0,0.0,0.0,24,4,0,0,1,0,3.4548223999466066,0,0,0,0,0,0
bladesdungeons-1.1.9,0,85,64,0,0.0,6.310704621351235,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.7219280948873625,0,0,0,0,0,0
.§6Wynnic §eDonjons v1.2 §7CITR,0,602,64,0,0.0,4.865319046845661,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.260332600569877,0,0,0,0,0,0
artifality-0.6.1+1.20,0,452,64,0,0.0,4.839276320598893,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.6897037321995474,0,0,0,0,0,0
Feels Like Home — Hypixel SkyBlock-1.0.0-alpha.2,0,12,64,0,0.0,4.632151663270087,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.403107168362811,0,0,0,0,0,0
RTC3,0,304,64,0,0.0,6.329935938299639,0,0,0,0,0,4,12,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0
ATi Structures Default V1.4.2 (1.21),0,269,64,0,0.0,4.759063027201836,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.2527152789797045,0,0,0,0,0,0
Duck's Hypixel Collection 1.0.1,0,19,64,0,0.0,4.685371878526578,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.260332600569877,0,0,0,0,0,0
smalltweaks-1.1.1,0,13,64,0,0.0,5.444234281934715,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.337175341123077,0,0,0,0,0,0
VoidUtils-1.4-SNAPSHOT,0,23,64,0,0.0,5.134824012972371,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.186704345910025,0,0,0,0,0,0
script-blocks-0.0.5,0,758,64,0,0.0,4.941375942671316,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.7216117239699016,0,0,0,0,0,0
dungeon dirt,0,10,64,0,0.0,6.547634402761983,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.2516291673878226,0,0,0,0,0,0
loot-patcher-1.2.0,0,12,64,0,0.0,5.205592641041476,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.725480556997868,0,0,0,0,0,0
STRAYED FATES Forsaken 1.21+ v2.0.0.2,0,1532,64,0,0.0,6.1689198656763855,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.270132081786694,0,0,0,0,0,0
sky-void-amplified-nether-1.0.1+amplified_nether-1.2.5,0,10,64,0,0.0,5.413942023947091,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,4.38009433628333,0,0,0,0,0,0
BetterKeys,0,46,64,0,0.0,4.750663667455883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.6464393446710157,0,0,0,0,0,0
Enter the Bungeon - Data,0,2056,64,0,0.0,4.695806346219835,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.5739348962840563,0,0,0,0,0,0
forge-dungeonsdelight-1.20.1-1.2.2,0,1418,64,0,0.0,4.9599979335600635,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,3.9764499732851237,0,0,0,0,0,0
CiabbalePack 1.5.0,0,118,64,0,0.0,4.447017835182718,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.683542362433231,0,0,0,0,0,0
Devon's Dungeon Dice Ver 1.0,0,48,64,0,0.0,4.177185954320625,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8248629576173565,0,0,0,0,0,0
BetterAnimationsCollection-v21.7.0-1.21.7-NeoForge,0,78,64,0,0.0,5.179264419032066,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,4.319079570624175,0,0,0,0,0,0
§5§lSlepy§iDawn §8§l v0.9.7.1,0,7538,64,0,0.0,5.307851631892372,0,0,0,0,0,0,1,0.0,5.0,0.0,0.0,0.0,1,0,0,0,1,0,4.0607597717219255,0,0,0,0,0,0
Lumegrin's Advent_ Masik's Puzzle Dungeon 1.0,0,47,64,0,0.0,4.449114525238847,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.489199419023814,0,0,0,0,0,0
sbimp-0.3.2,0,84,64,0,0.0,5.267475783286336,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,3.277613436819116,0,0,0,0,0,0
zenxarchs-skyblock-1.0.4,0,30,64,0,0.0,5.227655793655584,0,0,1,0,0,0,0,0.0,3.0,0.0,0.0,0.0,2,0,0,1,0,0,4.16829583405449,0,0,0,0,0,0
§3§lSkyblock Fusions §8v0.6.0,0,49,64,0,0.0,5.234002229414014,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.21126073643228,0,0,0,0,0,0
skyblock_but_better_1.0,0,145,64,0,0.0,4.312953249196255,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.729446194905256,0,0,0,0,0,0
Lombina April Fools (25w14craftmine) v1.0,0,11,64,0,0.0,5.071774765833137,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.637801394756451,0,0,0,0,0,0
SkyHanni-4.2.0-mc1.8.9,0,9929,64,0,0.0,5.283324425766847,0,0,1,0,1,112,161,10.0,5.618705035971223,9.5,0.2014388489208633,0.0,139,2,1,5,2,0,3.913977073182752,1,1,0,0,0,0
AetherPack V2 FULL x32 1.8.9 Hypixel pack - Copie (2),0,12580,64,0,0.0,5.219522324758352,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,4.5951072466894685,0,0,0,0,0,0
dungeondefense-1.0.0-forge-1.20.1,0,430,64,0,0.0,4.975202424436896,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.6313883471435844,0,0,0,0,0,0
SkyImprover-1.1-SNAPSHOT,0,32,64,0,0.0,5.265108033462886,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,4.136842188131012,0,0,0,0,0,0
infernal-skyblock-1.1.0,0,1262,64,0,0.0,6.161756092044413,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,4.001822825622231,0,0,0,0,0,0
pedestalcrafting-1.2.0,0,92,64,0,0.0,4.512470926582829,0,0,1,0,0,9,0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.095795255000934,0,0,0,0,0,0
SPBR-GrassParallax,0,8,64,0,0.0,6.168380642461283,0,0,0,0,0,0,0,0.0,2.0,0.0,1.0,0.0,1,0,0,0,0,0,3.2810361125534238,0,0,0,0,0,0
fnp_patcher-25.07.1,0,24,64,0,0.0,5.367890279256138,0,0,1,0,0,0,0,0.0,4.5,0.0,0.5,0.0,2,0,1,1,0,0,4.037401197654112,0,0,0,0,0,0
BlazeandCave's Advancements Pack Complete Collection,0,65,64,0,0.0,4.484597727007359,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.11811904626621,0,0,0,0,0,0
tweakermore-v3.26.2-mc1.14.4,0,545,64,0,0.0,5.210308945989845,0,0,1,0,0,1,0,0.5,3.5,0.0,0.5,0.0,4,0,1,2,0,0,3.9232517969803373,0,0,0,0,0,0
SkyBlock Enhanced Modern Edition-1.0.2,0,9,64,0,0.0,6.285639369180656,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.346225868535943,0,0,0,0,0,0
Skyblock-1.0.2,0,3,64,0,0.0,4.887322849969311,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.5216406363433186,0,0,0,0,0,0
Dungeon tooltip 1.21.4,0,6,64,0,0.0,4.0008311187504155,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.7887549139935035,0,0,0,0,0,0
SkyblockTweaks-0.1.0-Alpha.17+mc1.21.6,0,277,64,0,0.0,5.267391720946514,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,4.343597829848841,0,0,0,0,0,0
NDP,0,4,64,0,0.0,4.9866191207694675,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.584962500721156,0,0,0,0,0,0
§aBetter §6Gemstone Gauntlet§r§8,0,4,64,0,0.0,5.291680192943575,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.7118974703476995,0,0,0,0,0,0
dungeonz-1.2.1,0,342,64,0,0.0,5.191355294529239,0,0,1,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.378783493486176,0,0,0,0,0,0
Fabricated Adventures 1.1.5,0,9038,64,0,0.0,5.077959798386421,0,0,1,0,0,0,0,0.0,2.0,0.0,1.0,0.0,1,0,0,1,1,0,4.060262039120377,0,0,0,0,0,0
defaultdarkmodepatcher-1.1.1,0,5,64,0,0.0,5.343940316994145,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.91379956460568,0,0,0,0,0,0
Aurora Survival 1.1.0,0,29,64,0,0.0,4.458642437325506,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.594465636961452,0,0,0,0,0,0
aws_dungeon_nether_1.19.3,0,41,64,0,0.0,4.935218017206591,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9132696895151087,0,0,0,0,0,0
vaultpatcher-all-1.4.4+3,0,58,64,0,0.0,5.28752382621564,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,4,0,0,3.855388542207534,0,0,0,0,0,0
fox_den-0.3.12,0,599,64,0,0.0,4.694131377107565,0,0,1,0,0,3,6,3.0,4.0,0.0,0.0,0.0,1,0,1,1,0,0,3.6644977792004614,0,0,0,0,0,0
Hypixel Skyblock Modpack,0,44,64,0,0.0,4.129887353629368,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.886842188131012,0,0,0,0,0,0
antishulkerdupe-1.0.0,0,7,64,0,0.0,4.938892483714264,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,4.011365041826379,0,0,0,0,0,0
ktlibs-kotlinx-collections-immutable-0.4.0,0,129,64,0,0.0,5.260859117810399,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.002685804288277,0,0,0,0,0,0
blockBreaking-1.2,0,14,64,0,0.0,5.030791201275419,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9698157824268105,0,0,0,0,0,0
skylens-1.4.1+1.21.5,0,43,64,0,0.0,5.50032423303447,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,3.4219280948873627,0,0,0,0,0,0
Backported Dungeon Earth 1.0,0,433,64,0,0.0,4.234346462473695,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.208966082694623,0,0,0,0,0,0
Mod Collection 3.0.0,0,374,64,0,0.0,4.6445376292759475,0,0,1,0,0,7,0,7.0,2.142857142857143,0.0,0.7142857142857143,0.0,7,0,1,1,1,0,3.684183719779189,0,0,0,0,0,0
dungeon_difficulty-3.3.5+1.21.1,0,80,64,0,0.0,5.095335991662405,0,0,0,0,0,0,0,0.0,2.0,0.0,1.0,0.0,1,0,1,1,0,0,4.15565155225257,0,0,0,0,0,0
DeformationDimension-fabric-v1.0.2+1.21.4,0,980,64,0,0.0,5.065631122778614,0,0,1,0,0,0,0,0.0,4.5,0.0,0.5,0.0,2,0,1,1,0,0,4.229145602020757,0,0,0,0,0,0
skycubed-1.6.2,0,450,64,0,0.0,5.365684184540737,0,0,1,0,0,12,4,10.0,6.0,0.0,0.0,0.0,1,0,1,1,1,0,3.6644977792004614,0,0,0,0,0,0
DB's Minecraft PLUS 1.0.2,0,186,64,0,0.0,4.9662270467934935,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,4.373660689688186,0,0,0,0,0,0
Dark End Mode,0,73,64,0,0.0,4.792348145870057,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.3927474104487847,0,0,0,0,0,0
randompatches-2.4.5-fabric-javadoc,0,123,64,0,0.0,5.068481220108333,0,0,0,0,0,0,0,0.0,2.097919837645865,0.0,0.9066463723997971,0.0,1971,0,0,3,0,0,4.231009444816112,0,0,0,0,0,0
tu69,0,4,64,0,0.0,6.791883205038608,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0
extrasecurechat-1.0.1,0,9,64,0,0.0,4.923765774867784,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.594465636961452,0,0,0,0,0,0
Collection of Changes1.0.2,0,391,64,0,0.0,4.891474664533572,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.056020968057882,0,0,0,0,0,0
SPBR-GlowingOre,0,22,64,0,0.0,5.8489394975142375,0,0,0,0,0,0,0,0.0,2.0,0.0,1.0,0.0,1,0,0,0,0,0,3.906890595608519,0,0,0,0,0,0
ars_caelum-1.20.1-2.0.1,0,124,64,0,0.0,4.957143285633521,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,3.621175542919471,0,0,0,0,0,0
Skyblock Ironman,0,269,64,0,0.0,4.750779719805457,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.625,0,0,0,0,0,0
SecretRoutes-0.4.16,0,411,64,0,0.0,5.833728022405606,0,0,0,0,0,2,0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.78714396069814,0,0,0,0,0,0
aidungeon-0.9.9,0,379,64,0,0.0,5.120206818371256,0,0,0,0,0,0,0,0.0,8.153846153846153,0.0,0.0,0.0,13,0,0,0,2,0,3.506890595608519,0,0,0,0,0,0
cursed-item-collection-0.2.0-beta,0,584,64,0,0.0,4.532223913895025,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9683403313485464,0,0,0,0,0,0
Skyblock_Infinite_1_1_8,0,942,64,0,0.0,4.838217184596747,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8279097821439696,0,0,0,0,0,0
PolyPatcher-1.12.2-forge-1.10.3,0,1643,64,0,0.0,5.194267418750562,0,0,1,0,0,10,0,5.0,3.6666666666666665,0.0,0.0392156862745098,0.0,51,0,1,2,1,0,3.9621031651557956,0,0,0,0,0,0
BetterSkyblockDrops_v2.3.2.3,0,3,64,0,0.0,5.077123435818856,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.137537511266052,0,0,0,0,0,0
gardenofglass-1.13,0,35,64,0,0.0,4.26043681422917,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.725480556997868,0,0,0,0,0,0
farmable-ancient-seeds,0,5,64,0,0.0,4.565418572880404,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.6069367321753214,0,0,0,0,0,0
Different Dungeon's Delight Living Fire,0,27,64,0,0.0,5.565738646643569,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.882093091857106,0,0,0,0,0,0
cookscollection-0.5.4,0,256,64,0,0.0,4.77657696310374,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,3.5944656369614525,0,0,0,0,0,0
Create Skyblock 1.0.0,0,296,64,0,0.0,4.076598786452021,0,0,1,0,0,8,0,8.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,3.916126946588284,0,0,0,0,0,0
Sky-Block-1.0.1,0,23,64,0,0.0,5.442583071108585,0,0,1,0,0,2,0,2.0,2.0,0.0,1.0,0.0,1,0,1,1,1,0,3.3735572622751855,0,0,0,0,0,0
dragon-movement-fix-1.1.5,0,19,64,0,0.0,4.474390047358906,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.9736606896881863,0,0,0,0,0,0
Abhorrence 2.1 (1),0,304,64,0,0.0,4.326596095372751,0,0,1,0,0,0,1,0.0,2.0,0.0,1.0,0.0,1,0,0,1,0,0,3.725480556997868,0,0,0,0,0,0
bazaarutils-0.4.1-beta.1+mc1.21.5,0,80,64,0,0.0,5.426728229004942,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,4.0259201655876415,0,0,0,0,0,0
Minecraft Dungeons and Lofi,0,17,64,0,0.0,7.091012495024496,0,0,0,0,0,1,0,1.0,0.0,1.5,0.0,1.0,0,2,0,0,0,0,3.912113890972229,0,0,0,0,0,0
dungeon_quest-1.0.0-alpha1,0,18,64,0,0.0,5.102179365150627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.085055102756478,0,0,0,0,0,0
Skyblock-Enchanted-1.0.0-1.21.5,0,2,64,0,0.0,6.356294592719069,0,0,1,0,0,0,2,0.0,1.25,3.0,1.0,0.0,4,1,1,0,1,0,4.131300342505361,0,0,0,0,0,0
dragon_mounts_patches-1.0.0,0,13,64,0,0.0,5.196153262381125,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,4.162294909570876,0,0,0,0,0,0
createskyblocktweaks-fabric-1.2.0,0,26,64,0,0.0,4.216851823206862,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,4.104407755459851,0,0,0,0,0,0
IronAge Collection R930,0,268,64,0,0.0,4.767050975148512,0,0,1,0,0,0,1,0.0,2.0,0.0,1.0,0.0,2,0,1,0,1,0,3.9690016298759927,0,0,0,0,0,0
Trashcans Skyblock Pack-0.0.1,0,9,64,0,0.0,4.3171178618204,0,0,1,0,0,0,0,0.0,0.0,17.0,0.0,0.0,0,1,0,0,0,0,4.090234012145144,0,0,0,0,0,0
Vanilla spice 1.0.0,0,52,64,0,0.0,4.689225241822575,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,3.6163485660751644,0,0,0,0,0,0
awesomedungeon-neoforge-1.21.4-3.2.0,0,95,64,0,0.0,4.874575672555675,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9721634603655414,0,0,0,0,0,0
Skyblock_1.21.4,0,177,64,0,0.0,3.8610453036924084,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.506890595608519,0,0,0,0,0,0
"Adventures, Dungeon and Weapons 1.0.2",0,156,64,0,0.0,4.384858099094616,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,4.138922541995523,0,0,0,0,0,0
fossilslegacy-1.4.9,0,4580,64,0,0.0,4.856568335158254,0,0,1,0,0,0,0,0.0,3.0,0.0,0.0,0.0,14,0,1,2,0,0,3.78714396069814,0,0,0,0,0,0
skyfilter-1.04.19,0,10,64,0,0.0,5.2296493558255825,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.852168723603281,0,0,0,0,0,0
EnchAddons-1.8.9-forge-0.4.0,0,2520,64,0,0.0,5.314906780488313,0,0,1,0,0,20,170,10.0,4.7,0.0,0.4,0.0,10,0,0,1,1,0,4.066108939837481,1,0,0,0,0,0
Modernized Skyblock,0,54,64,0,0.0,4.11000639312859,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8268748818646383,0,0,0,0,0,0
chidoriorigins-forge-1.20.1-1.0.8,0,61,64,0,0.0,4.375328734916741,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,3.861983513035609,0,0,0,0,0,0
Vanilla+ Collections Snap 2.6-d,0,368,64,0,0.0,5.796508502888881,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.106949132758152,0,0,0,0,0,0
dungeons_delight_gourmet_battles-1.0.2-forge-1.20.1,0,266,64,0,0.0,4.88094169729489,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.287539254067757,0,0,0,0,0,0
CCC_MAL_1.6.4,0,4529,64,0,0.0,5.085132756372267,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0269868333592873,0,0,0,0,0,0
SessionPatcher-1.0.1,0,2454,64,0,0.0,5.182212803219488,0,0,1,0,0,0,0,0.0,4.880434782608695,0.0,0.07608695652173914,0.0,92,0,0,0,0,0,3.9219280948873627,1,1,0,0,0,0
Dungeons Creepers,0,6,64,0,0.0,4.663383930610108,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.263933429485634,0,0,0,0,0,0
mob_collections-1.0.1.5-forge-1.20.1,0,456,64,0,0.0,4.657320960007417,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.048688113203416,0,0,0,0,0,0
Modern Hypixel SkyBlock 2.0.5,0,12832,64,0,0.0,5.503693322041539,0,0,1,2,0,25,0,10.0,7.0,17.071428571428573,0.0,0.0,21,14,0,0,1,0,4.28022625367366,0,0,0,0,0,0
skyblock_essentials-1.0.0-forge-1.20.1,0,36,64,0,0.0,4.690453845417135,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.168465671110589,0,0,0,0,0,0
Bare_Bones_Patches_V3.2,0,84,64,0,0.0,5.499958326258632,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8492239123906247,0,0,0,0,0,0
Yasu's Collection+ 1.2.0,0,419,64,0,0.0,4.686722898651178,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,4.16829583405449,0,0,0,0,0,0
